Feature1,Feature2,Feature3,Feature4,Target
4.3181,1021.2,23.538,550.05,134.3
5.8713,1021.4,33.605,525.49,165.13
8.9988,1021.5,32.606,528.83,160.99
11.669,1021,32.433,529.1,159.93
12.495,1020.7,32.036,530.57,159.15
12.929,1020.3,32.39,529.36,159.57
13.21,1020.1,32.156,530.22,159.2
13.126,1020.2,32.422,529.5,159.7
12.796,1020.3,31.748,531.89,158.45
11.813,1020.8,33.547,525.94,162.75
10.934,1021.3,32.681,529.01,161.75
10.364,1022,33.374,526.43,163.61
9.3649,1022.6,33.441,526.14,164.78
8.1851,1023.3,33.764,525.06,165.91
7.5657,1023.5,33.535,526.04,165.77
7.0509,1023.9,25.603,543.82,139.64
6.6301,1024.2,21.646,545.64,124.05
6.907,1024.8,19.543,540.83,113.01
7.3803,1025.2,19.358,538.67,111.73
7.5023,1025.4,19.353,537.92,111.51
7.4105,1025.7,19.397,538.11,112
7.6145,1026.3,22.162,549.92,127.6
8.0976,1026.7,20.899,550.06,121.74
9.9483,1027.5,24.093,549.96,134.4
11.208,1028.3,24.061,550.26,134.08
12,1028.6,33.165,526.46,161.02
12.804,1028.6,33.008,526.42,160.36
13.245,1028.3,35.406,518.88,164.71
13.858,1027.7,32.564,528.03,159.04
14.533,1027.3,31.891,530.6,157.5
14.439,1026.8,32.281,529.16,158.39
14.382,1026.8,32.074,529.87,158.17
13.836,1026.8,32.506,528.24,159.47
12.72,1026.7,32.867,527.19,161.51
10.803,1026.4,30.303,533.4,154.73
9.5001,1026.3,33.5,525.22,164.64
8.6171,1026.1,33.199,525.92,164.69
7.8942,1025.8,33.611,524.18,166.07
7.5349,1025.4,33.392,524.76,165.9
7.6804,1025.1,33.582,524.38,165.72
8.0053,1024.7,19.696,541.89,113.81
8.038,1024.5,18.908,549.91,111.14
8.3966,1024.5,18.795,549.84,110.77
5.9967,1024.2,22.574,547.95,128.37
6.2285,1024.6,23.518,550,134.63
7.8919,1024.9,27.617,545.73,149.53
10.587,1024.9,29.879,538.48,153.45
12.076,1024.2,32.308,529.58,159.2
13.302,1023.8,32.371,529.45,158.84
14.548,1023.4,31.961,531.1,157.73
15.022,1023.3,32.42,529.46,158.62
15,1023.3,32.148,530.88,158.31
14.145,1023.6,32.561,529.06,159.74
12.746,1023.9,32.945,527.36,161.21
11.526,1024.3,32.9,527.69,162
10.391,1024.4,33.429,525.92,163.98
9.0687,1024.3,28.563,537.75,149.39
7.7218,1024.3,23.748,550.03,134.98
6.5848,1024.2,23.679,549.96,135.04
5.7584,1024.3,23.498,549.93,134.61
5.3309,1023.9,23.736,549.94,135.89
4.2303,1023.9,28.182,541.73,152.67
4.2231,1024.2,29.212,539.6,156.34
5.5997,1024.5,33.577,525.01,165.69
8.5226,1024.4,32.644,528.11,161.62
11.301,1023.9,32.633,528.54,160.27
12.935,1023.1,32.166,530.22,158.99
14.181,1022.6,32.579,528.62,159.79
14.327,1022.4,32.225,529.96,159.38
13.243,1022.3,32.557,528.67,160.26
12.114,1022.3,32.391,529.11,160.58
10.82,1022.3,33.437,525.57,163.4
10.425,1022.6,32.784,527.84,162.6
9.8014,1023.1,33.332,525.45,164.69
8.398,1023.3,33.564,524.88,166.03
7.0876,1023.6,34.029,523.4,167.68
6.114,1023.7,23.696,548.76,135.54
5.9646,1023.8,22.486,547.05,129.16
5.6674,1023.7,19.571,536.21,111.84
5.8343,1024,19.196,547.64,111.99
5.302,1024.2,19.406,547.65,112.66
5.5104,1024.2,23.661,549.94,133.25
6.1168,1024.4,23.798,550.13,134.66
8.1866,1024.3,24.134,550.02,134.72
10.818,1023.8,24.357,550,134.71
12.065,1023.5,24.411,549.73,134.7
12.738,1023,24.46,549.83,134.71
12.973,1022.5,24.464,550.21,134.71
13.063,1022.2,24.445,549.94,134.71
12.666,1022,24.365,550.01,134.71
12.014,1021.9,33.499,526.32,162.02
11.186,1021.9,24.103,549.7,134.58
9.6664,1021.8,23.692,550.03,133.71
7.8151,1021.6,23.757,549.93,134.53
6.5997,1021.5,21.074,541.26,119.91
5.8204,1021.4,19.7,536.32,112.48
5.4791,1021.3,23.402,549.64,133.51
4.9857,1021.2,23.461,549.92,132.62
4.5623,1021.1,19.53,549.86,114.29
4.4063,1021.3,19.289,550.02,112.81
5.3872,1021.7,24.095,549.87,133.66
6.4694,1022.1,23.745,550.02,134.22
7.5284,1022.2,23.921,550,134.48
9.844,1021.8,24.201,549.94,134.3
12.206,1021.4,24.223,550.12,133.65
13.142,1020.8,24.311,549.95,133.65
13.661,1020.6,24.539,550.05,134.42
13.821,1020.6,24.321,550.22,133.64
13.061,1020.5,24.199,550.19,133.65
11.408,1020.6,23.953,550.04,133.08
10.885,1020.8,23.976,550.09,133.63
9.7747,1020.9,23.818,550.19,133.62
8.5659,1020.8,23.791,550.07,133.96
7.27,1020.8,23.905,550.06,135.15
6.4074,1020.7,23.846,549.97,134.94
6.0883,1020.6,23.831,550.02,135.11
9.2008,1019.8,19.456,542.56,111.78
9.0411,1020,19.24,539.18,109.71
8.536,1020.3,19.627,541.54,112.44
9.2785,1020.3,24.097,550.43,133.93
12.417,1020.4,24.46,550.05,133.91
14.464,1020,24.471,550.25,133.6
15.39,1019.3,24.459,549.96,133.61
15.97,1018.8,24.501,550.01,133.64
16.709,1018.6,21.041,550.1,118.46
16.783,1018.5,20.174,550.09,114.83
16.287,1018.3,24.396,550.12,133.64
15.447,1018.3,20.285,549.99,116.17
14.94,1018.5,19.915,550.06,114.56
15.387,1018.5,18.647,535.85,104.06
16.287,1018.4,18.608,535.52,103.72
15.906,1018.4,18.833,543.74,107.65
14.918,1017.6,24.574,548.72,135.21
14.668,1017.1,18.689,536.72,103.55
15.879,1016.8,18.38,541.47,104.62
15.717,1016.5,18.388,542.08,104.69
14.662,1016.4,18.423,541.24,104.7
13.806,1016.1,18.401,540.89,104.69
14.831,1016.1,19.311,549.37,111.56
15.321,1016.2,22.598,549.43,125.92
15.495,1016.3,24.441,550.14,133.89
15.854,1016.2,24.467,549.98,133.95
16.563,1015.6,24.484,549.88,133.71
17.628,1014.9,24.588,550.06,133.7
18.303,1014.1,24.663,549.8,133.69
18.377,1013.5,24.716,549.67,133.69
18.621,1013,24.741,549.58,133.71
18.579,1012.7,24.706,550.07,133.69
18.27,1012.3,24.704,550.41,133.71
17.794,1012.2,24.367,549.8,133.08
17.427,1012.5,24.519,550.11,133.71
18.091,1012.3,24.613,549.9,133.71
18.551,1012,24.683,549.93,134.19
18.237,1012,24.575,550.05,133.71
17.344,1012.1,24.341,550.17,133.23
17.329,1011.9,23.637,550,129.77
18.975,1011.7,21.273,549.49,119.02
19.451,1011.3,19.038,549.77,109.22
18.856,1011.4,18.635,546.04,106.06
18.811,1011,19.209,549.38,110.37
19.1,1010.7,18.905,548.37,108.24
18.723,1010.8,18.655,542.83,105.35
18.401,1010.9,18.562,539.32,103.62
18.84,1010.8,22.641,549.93,125.38
19.064,1010.9,24.626,550.14,133.69
19.051,1010.9,24.877,550.25,134.36
19.522,1010.7,24.395,550.36,132.48
19.733,1010.1,24.518,550.03,132.95
20.44,1009.4,21.533,549.92,119.51
21.063,1009.1,23.209,550.03,126.67
21.55,1008.9,24.983,549.77,134.7
20.273,1008.9,24.939,549.77,134.71
19.555,1009.1,24.93,550.24,134.68
19.328,1009.2,24.804,549.96,134.46
18.555,1009.6,24.848,549.91,134.78
18.292,1009.6,20.099,550.1,113.98
18.937,1009.8,19.608,549.96,111.32
18.268,1009.9,19.688,550.03,111.75
18.503,1009.8,19.744,549.97,112.21
17.829,1009.8,19.706,549.95,112.12
16.643,1009.6,19.475,549.79,111.17
16.446,1009.6,20.316,550.09,114.36
15.684,1009.8,20.048,549.92,113.29
14.97,1009.5,19.453,549.66,110.71
14.869,1009.3,19.631,550.02,111.57
14.867,1009.2,19.843,550,112.65
14.887,1009.5,18.839,542.04,105.6
13.875,1009.9,24.272,549.59,133.58
13.124,1010.3,24.095,550.18,132.94
13.268,1010.8,24.087,549.84,133.05
13.484,1011.1,24.23,550.08,133.71
13.722,1010.4,24.354,550.17,133.71
13.851,1010,24.243,550.08,133.71
13.651,1009.8,24.249,549.93,133.72
13.387,1010,24.148,550,133.73
13.193,1009.6,24.11,549.86,133.73
12.802,1009.9,24.046,550.02,133.73
12.023,1009.8,24.265,549.9,135.06
11.481,1009.7,22.608,549.86,127.58
11.146,1009.7,18.978,549.83,111.6
10.827,1010.1,22.547,549.91,127.47
10.03,1010.6,24.054,550.19,134.29
9.6583,1010.9,23.854,550,134.04
9.6873,1011.2,23.401,550.1,132.25
9.6875,1011.6,23.699,550.03,133.38
9.6005,1012.1,19.086,534.06,107.38
9.7586,1012.6,18.943,531.08,106.01
9.5349,1013.2,19.142,537.33,109.16
8.5255,1013.2,19.177,534.07,108.69
7.725,1013.4,19.246,528.39,107.44
7.0858,1013.5,23.948,549.37,134.96
7.2209,1013.6,24.196,550.08,135.67
7.839,1013.9,24.092,549.88,134.64
9.8652,1014.2,24.19,549.93,134.68
11.16,1013.7,24.272,549.83,134.7
11.836,1013.4,24.305,550.04,134.68
12.275,1012.9,24.335,550.08,134.71
12.653,1012.8,24.401,549.85,134.7
12.666,1013.2,24.393,549.9,134.71
12.146,1013.8,24.378,549.95,134.71
11.669,1014,24.648,550.23,136.12
11.505,1014.6,24.107,550.05,134.24
11.145,1015.5,24.144,550.08,134.71
9.902,1016.6,23.994,550.03,135.05
9.1821,1017.2,23.839,549.88,134.5
9.3208,1017.2,24.048,549.79,134.7
8.922,1018.1,23.731,549.94,134.22
7.9023,1018,19.529,536.37,111.45
6.7939,1021.4,22.305,535.96,122.06
7.0848,1022.3,23.44,549.98,133.78
6.9155,1023.2,22.987,549.95,131.98
8.1886,1023.9,23.797,550.01,134.59
9.6646,1024.4,23.878,549.85,134.68
10.592,1024.2,24.011,549.97,134.7
11.635,1023.9,22.848,550.03,129.07
12.05,1023.9,23.759,549.97,132.66
12.284,1023.8,24.076,550.12,133.7
12.378,1024,24.375,550.07,134.79
11.881,1024.1,24.243,550.09,134.26
11.029,1024.2,24.426,550.12,135.51
10.529,1024.3,23.804,549.97,133.22
9.3418,1024.4,23.014,549.89,130.79
8.2023,1024.3,22.471,549.96,129.04
7.0032,1024.3,22.643,550.09,130.25
8.6762,1022.9,24.75,549.72,134.83
8.9568,1023.1,24.199,550.02,135.41
8.792,1023.2,24.157,550.01,135.05
11.684,1023,24.758,549.91,136.56
12.707,1022.6,24.523,549.96,135.29
13.578,1022.1,24.447,549.92,134.66
14.283,1021.8,24.564,549.87,135.23
14.46,1021.7,24.657,550.14,135.51
15.234,1021.6,24.5,549.88,134.65
15.575,1021.5,24.612,549.83,135.68
16.106,1021.5,24.95,550.06,137.56
16.307,1021.5,24.332,550.2,134.73
16.405,1021.3,24.308,550.03,134.65
16.349,1021.1,24.308,550.04,134.65
14.357,1021,24.173,550.12,134.28
14.069,1020.9,24.059,549.85,133.62
14.432,1021,22.545,546.59,125.61
13.711,1021.5,24.273,550.05,133.63
15.464,1021.6,24.594,549.94,134.74
16.092,1021.4,22.975,550.09,127.91
16.666,1021.2,18.781,537.92,105.05
16.196,1021.5,19.047,548.95,109.72
15.393,1021.7,18.807,536.84,104.88
13.948,1022.1,19.281,547.57,110.59
13.848,1022.3,22.334,550.01,124.91
13.651,1022.1,23.377,550.02,129.67
13.241,1022.4,23.133,549.97,128.8
12.362,1022.5,21.238,528.02,112.1
11.44,1022.5,23.801,550.01,132.38
11.336,1022.5,20.825,547.59,118.23
11.157,1022.5,19.493,547.16,112.59
11.054,1022.2,19.391,544.94,111.23
11.074,1022,19.433,545.1,111.57
10.851,1021.8,19.441,544.85,111.42
10.856,1022,19.393,543.42,110.88
10.69,1022.2,19.52,548.09,112.9
10.974,1022.5,23.891,549.92,132.66
11.72,1022.7,24.448,550.15,134.67
13.234,1022.5,24.504,549.79,134.13
14.558,1021.9,24.546,550.02,133.72
15.188,1021.4,24.549,550.05,133.74
14.983,1020.9,24.547,550.05,133.73
14.493,1020.5,24.412,550.1,133.49
14.087,1020.5,24.376,549.95,133.49
14.14,1020.4,24.406,549.86,133.7
13.943,1020.4,24.02,550.05,132.22
13.887,1020.4,23.865,550.01,131.63
13.369,1020.2,24.512,549.67,134.83
12.456,1020,24.396,550,134.61
11.859,1019.8,24.349,549.97,134.68
11.127,1019.8,23.879,550,132.84
10.993,1019.6,23.136,549.91,129.71
10.976,1019.1,23.799,549.92,132.38
11.275,1018.7,21.626,545.54,121.22
11.359,1018.7,19.376,544.48,110.83
11.578,1018.3,19.353,546.92,111.47
10.646,1018.1,19.443,545.51,111.81
10.773,1018,19.513,548.5,112.86
11.274,1018,20.485,549.4,117.39
10.953,1018.1,19.34,537.14,108.39
11.242,1018.2,24.148,548.83,133.14
12.695,1018.6,24.385,550.05,133.77
13.75,1018.7,24.492,549.86,133.68
14.437,1018.2,24.414,550.13,132.98
14.804,1017.7,24.814,550.15,134.69
14.888,1017.2,24.478,549.94,133.23
14.841,1016.9,24.793,550.22,134.67
14.938,1016.8,24.783,549.96,134.73
14.928,1016.9,24.772,549.98,134.73
14.609,1017.1,24.848,549.96,135.28
14.44,1017.4,24.501,550.07,133.78
14.577,1017.3,24.483,549.82,133.76
14.296,1017.3,24.438,549.89,133.75
14.087,1017.2,24.526,550.19,134.33
13.531,1017.1,24.064,549.96,132.56
13.232,1017.3,22.99,549.92,127.97
12.324,1017.3,19.132,542.8,108.58
12.192,1017.4,19.482,547.42,111.92
11.827,1017.6,20.473,548.32,116.55
11.725,1017.5,24.249,550,133.69
11.414,1017.3,24.165,550.01,133.68
11.195,1017.5,24.158,549.9,133.68
11.318,1017.8,24.187,550.06,133.84
11.052,1018.1,21.728,549.9,123.32
11.205,1018.6,24.614,549.98,135.89
11.812,1019,24.118,550.03,133.32
12.791,1018.9,24.094,549.93,132.74
13.819,1018.9,24.267,550.31,132.8
14.847,1018.7,24.403,549.83,132.79
15.868,1018.5,24.428,550.14,132.79
16.452,1018.3,24.603,549.91,133.1
16.627,1018.4,24.537,549.93,132.79
16.006,1018.7,24.674,549.98,134.11
14.809,1018.8,24.527,550,134.08
14.476,1018.9,24.27,550.03,133.04
13.786,1019.2,24.311,549.99,133.77
12.962,1019.4,24.373,549.95,134.33
11.776,1019.6,24.284,550.04,134.74
11.011,1019.4,24.306,549.94,134.69
10.586,1019.4,24.227,550,134.57
10.308,1019.4,23.949,549.9,133.36
10.197,1019.5,23.468,550,131.3
10.102,1019.6,20.523,545.37,116.76
10.007,1019.8,19.319,545.78,111.34
9.9235,1019.9,19.403,546.86,112.19
9.9971,1020,20.081,548.75,115.77
10.121,1020.2,23.12,550.06,129.6
10.415,1020.3,24.348,549.88,135.02
11.038,1020.5,24.152,550.06,133.81
11.834,1020.7,25.299,549.87,138.46
13.351,1020.4,25.209,550.04,137.34
14.662,1019.8,25.125,549.6,136.67
14.95,1019.2,24.997,549.77,135.75
15.124,1018.5,24.559,549.93,133.75
15.208,1018,24.536,550.07,133.72
14.913,1017.6,24.582,549.95,134.02
14.575,1017.3,24.609,549.94,134.47
14.236,1016.9,24.638,549.9,134.71
14.037,1016.7,24.215,550.14,132.83
13.615,1016.4,24.088,550.16,132.57
13.675,1015.7,24.475,550.13,134.07
13.769,1015,24.599,549.76,134.64
14.78,1014.1,24.225,550.2,133.31
16.671,1013.5,20.555,549.85,117.12
16.278,1012.9,19.179,550,111.1
15.82,1012.3,19.282,549.91,111.5
15.786,1011.5,19.266,549.98,111.35
16.273,1010.4,19.186,550.01,110.72
17.098,1009.8,19.185,549.98,110.72
17.471,1009.1,19.192,549.94,110.72
17.258,1008.9,19.203,549.97,110.62
16.171,1008.7,19.24,548.17,110.27
16.639,1008.1,23.321,549.56,128.22
17.042,1007.2,24.646,549.7,133.72
17.198,1006.3,24.603,549.8,133.75
15.852,1005.5,24.521,550.25,133.74
13.459,1004.6,24.247,550.3,133.74
13.222,1004.5,24.261,550.15,133.74
12.935,1005.4,24.189,549.97,133.75
12.632,1006.2,24.15,549.88,133.75
12.579,1006.7,26.702,544.76,141.14
12.52,1007.3,32.728,530.06,159.82
12.095,1007.9,32.291,531.31,159.17
11.808,1008.2,31.937,532.17,158.92
11.789,1007.9,25.835,546.2,139.65
12.325,1007.9,20.26,549.85,116.88
12.611,1007.4,19.132,549.82,111.63
13.928,1007.3,19.547,549.89,113.07
15.566,1006.8,19.475,549.94,112.42
15.911,1006.3,19.102,549.87,110.59
16.063,1005.7,19.345,549.93,111.8
15.971,1004.8,19.273,550.03,111.4
15.919,1003.6,19.166,550.01,110.73
15.884,1002.9,19.226,549.96,110.73
15.931,1002.2,19.251,549.93,110.75
16.208,1001.7,20.486,549.81,115.93
16.364,1001.2,24.699,549.99,134.45
16.339,1000.7,24.406,550.05,133.3
16.346,1000.1,24.76,549.84,134.75
17.07,999.62,24.777,550,134.74
17.926,999.11,24.888,550.41,134.75
18.348,998.51,24.854,550.36,133.82
18.755,997.78,25.195,550.14,134.65
18.841,998.01,25.261,550.41,134.73
18.738,998.11,25.194,550.39,134.73
18.809,998.2,24.922,550.26,134.16
19.017,998.29,24.951,550.13,134.45
19.022,998.35,24.951,549.59,134.08
18.655,998.38,25.052,550.06,134.94
18.532,998.4,23.049,550.14,126.19
18.541,998.37,21.365,549.33,118.68
19.022,998.67,19.865,549.98,112.32
19.617,999.17,18.567,548.06,105.4
18.728,999.72,19.945,549.99,112.24
17.409,1000.6,19.834,549.95,112.43
16.556,1001.2,19.349,549.95,110.28
16.224,1001.9,19.648,550.17,111.65
16.043,1002.9,19.623,550,111.72
15.496,1004.1,19.574,550.07,111.73
14.678,1005.2,19.505,549.94,111.73
14.012,1006.3,19.481,549.94,111.72
13.48,1007.3,24.113,549.8,131.92
13.459,1008.2,24.452,550.21,133.69
13.49,1009.1,24.384,549.64,133.2
12.85,1013.1,19.501,548.7,112.55
12.571,1013.9,22.632,549.89,126.69
12.295,1014.7,22.629,550.01,126.85
10.18,1016.4,23.928,549.77,133.43
10.05,1016.4,19.456,548.59,113.32
9.9547,1016.3,19.051,549.24,111.73
9.9103,1016.3,19.114,546.8,110.99
10.1,1015.9,19.167,545.97,110.74
10.338,1015.2,19.119,546.42,110.73
10.713,1014.8,19.097,546.7,110.74
11.032,1014.5,21.211,548.68,120.37
11.573,1014.4,24.388,549.98,134.52
11.951,1014.3,24.308,550.2,133.71
12.551,1014.3,24.297,550.16,133.75
13.295,1013.4,24.284,549.74,133.77
13.679,1012.7,21.956,549.94,123.27
13.519,1012.1,23.595,549.96,130.3
14.054,1011.5,24.537,549.8,134.27
14.657,1011.4,24.385,550.05,133.77
14.751,1011.4,24.538,549.97,133.77
14.234,1011.1,24.677,549.9,134.48
15.157,1011,24.848,549.71,134.75
16.641,1010.9,24.821,549.91,134.66
18.158,1010.7,24.903,550.11,134.88
18.068,1010.8,24.94,550.01,134.68
16.633,1010.4,24.335,549.86,132.07
15.882,1009.9,24.805,550.04,134.2
15.882,1009.2,24.826,549.96,134.43
17.098,1008.6,24.658,550.12,133.69
15.689,1008.9,24.621,549.99,133.67
14.66,1008.5,24.595,549.77,133.68
14.446,1008.1,21.181,550.04,118.75
14.208,1007.9,24.587,550.06,133.36
14.033,1007.8,24.629,550.25,133.62
14.018,1008,24.823,549.86,134.68
14.059,1007.8,24.193,549.99,132.12
14.613,1007.3,24.751,549.62,134.72
15.321,1006.9,24.591,550.04,133.83
15.712,1006.5,24.52,550.11,133.74
15.968,1005.8,24.65,549.65,133.77
16.263,1005.1,24.545,549.95,133.75
16.612,1004.9,24.495,550.31,133.76
16.872,1004.7,24.52,550.16,133.77
15.124,1004.6,24.491,549.91,133.78
13.663,1004.7,24.752,550.29,135.52
13.025,1004.8,24.89,550.22,136.47
13.352,1004.6,24.318,550.01,133.75
13.941,1004.5,24.554,550.03,134.67
14.876,1004.8,19.941,550.01,114.39
14.511,1005.3,20.722,549.88,118.41
13.227,1005.8,24.255,549.88,134.03
12.186,1005.8,24.449,550.27,134.73
12.005,1006.2,24.681,550.15,135.22
11.682,1006.9,24.547,549.96,134.51
11.319,1007,19.453,549.77,112.35
12.156,1007.4,19.806,549.97,114.28
11.283,1008.4,19.254,549.76,112.64
9.6115,1009.2,23.74,549.75,133.87
8.4283,1009.9,23.907,550.13,134.56
8.7733,1010.7,24.16,550.07,134.7
9.4025,1011.4,24.174,550.13,134.71
10.146,1011.8,24.286,550.04,134.78
10.968,1011.9,24.302,550.05,134.79
11.604,1012.1,24.338,550.07,134.75
11.689,1012.2,24.365,550.06,134.76
11.635,1012.3,24.361,550.02,134.75
11.483,1012.5,24.28,549.98,134.78
10.79,1012.7,24.123,549.98,134.4
10.057,1013,24.151,550.02,134.77
9.5949,1013.2,24.145,550.03,134.77
9.178,1013.5,24.075,550.16,134.74
8.6941,1013.7,24.081,550.02,135.05
8.0998,1013.4,23.281,550,131.84
8.3364,1013,24.055,549.98,134.53
8.8018,1012.4,24.048,550,134.22
9.5573,1011.9,23.856,550.08,132.9
10.181,1011.2,22.332,548.58,125.74
10.656,1010.5,19.131,546.51,110.74
10.895,1009.7,19.093,548.52,111.16
11.006,1009,21.174,549.73,120.74
11.072,1008.8,23.256,549.98,129.69
10.884,1008.4,23.98,550.13,132.85
11.038,1008,20.201,550.03,116.44
11.464,1007.8,24.033,550.05,133.37
12.105,1007.5,24.184,550.01,133.73
12.692,1006.7,24.263,550.13,133.75
12.951,1005.8,24.294,549.97,133.76
12.958,1005.7,24.295,550.13,133.74
12.965,1005.5,24.233,550.16,133.76
12.972,1005.3,24.264,550.14,133.74
12.972,1005,26.863,544.11,141.6
12.966,1004.9,31.889,532.55,157.69
12.942,1004.8,24.955,547.21,135.42
12.793,1005.1,24.21,550.03,133.56
12.599,1005.3,24.127,550.17,133.73
12.418,1005.2,24.288,550.31,134.36
12.49,1005.2,24.068,550.08,133.33
12.59,1005.3,23.355,550.04,130.08
12.82,1005.2,24.14,550.08,133.37
12.871,1005.4,24.092,550.12,133.17
12.16,1005.5,19.269,549.86,112.11
11.138,1005.4,19.152,549.9,111.72
10.605,1005.5,19.093,549.91,111.74
10.717,1005.8,19.093,549.97,111.74
10.933,1006.4,19.974,549.98,115.53
10.631,1007.1,19.246,531.18,105.36
9.9905,1007.5,24.063,549.97,133.29
9.7254,1007.9,24.308,550.02,134.35
9.5678,1008.3,24.399,550.01,134.74
9.2996,1008.4,24.37,550.06,134.74
9.021,1008.5,24.271,550.06,134.68
8.801,1008.9,23.6,550.03,132.33
8.6376,1009.4,24.148,549.87,135.19
8.3626,1009.9,24.059,550.04,135.02
8.0108,1010.5,32.989,527.66,163.26
7.677,1011.2,32.695,528.81,163.43
7.4191,1011.9,24.099,549,135.59
7.1739,1012.5,23.572,550.04,133.74
6.9576,1013.1,23.463,550,133.74
6.3698,1013.7,23.494,549.95,134.34
5.8059,1014.3,23.688,550.43,134.16
5.519,1014.6,23.131,550.23,131.32
5.5703,1014.7,23.63,550.14,133.36
4.6201,1016.4,23.794,549.91,134.04
4.5029,1016.6,23.34,550.04,133.2
4.6095,1016.6,23.417,550.02,134.71
4.7811,1016.4,23.452,549.79,134.73
5.2196,1016.3,23.478,549.93,134.74
5.469,1016.1,23.449,549.88,134.75
5.6085,1016,23.498,549.91,134.74
5.7371,1016.3,23.503,550.05,134.74
5.5862,1016.6,23.391,550.15,134.74
4.6985,1016.9,23.276,550.11,134.74
3.9634,1017.3,23.532,549.98,136.15
3.8185,1017.5,23.238,550,134.77
3.7835,1017.8,22.859,550.1,133.07
3.8687,1018,22.736,550.09,132.45
3.6312,1018.3,23.436,550.01,135.71
3.6108,1018.8,23.841,550.03,134.71
3.8539,1019.2,24.03,549.83,135.44
3.7822,1019.5,23.803,550.07,134.46
3.4288,1019.9,23.558,550.16,133.68
3.2759,1020.2,20.253,548.1,118.12
4.1084,1023.7,22.807,548.82,129.36
5.0783,1024,23.422,550.11,134.66
5.9083,1023.9,23.519,549.92,134.68
6.5254,1023.8,23.553,550.08,134.67
6.7398,1023.8,23.652,549.99,134.66
7.1929,1024,23.334,550.04,132.93
7.543,1024.4,20.356,540.12,116.23
7.3004,1024.9,21.609,545.68,124.49
6.2259,1025.7,23.439,550,134.87
5.1714,1026.3,23.425,550.14,134.98
4.6708,1026.8,23.293,550.06,134.67
4.171,1027.2,23.216,549.98,134.67
3.9673,1027.4,23.173,550.02,134.62
3.89,1027.6,21.672,549.94,127.84
3.8455,1027.9,21.849,540.98,125.07
3.7801,1027.9,19.838,540.5,116.44
3.6984,1028.1,19.777,532.36,113.61
3.6454,1028.7,19.908,541.38,116.53
3.588,1028.8,19.85,537.32,115.65
3.4638,1028.8,19.821,537.71,115.7
3.3078,1028.9,19.706,544.04,115.7
3.8853,1029.5,22.044,550.04,125.16
4.4466,1030.1,23.997,549.81,133.9
4.5329,1030.7,23.482,550.04,134.69
4.8234,1031.1,23.035,550.03,133.74
5.8838,1031,23.411,549.73,134.74
7.3866,1030.8,23.669,549.85,134.75
8.7093,1030.6,23.784,550.05,134.77
9.2004,1030.5,23.579,550.11,133.87
9.0924,1030.6,23.452,550.1,133.77
8.489,1030.9,31.286,529.25,157.17
7.6297,1031.2,34.973,519.11,168.91
6.6849,1031.7,33.559,523.67,166.93
5.9928,1032.2,23.378,549.23,135.12
